hop:1	rtt:27 ms	ip:192.168.0.1
hop:3	rtt:33 ms	ip:172.25.44.1
hop:4	rtt:80 ms	ip:212.156.38.21
hop:5	rtt:101 ms	ip:81.212.216.12
hop:6	rtt:28 ms	ip:212.156.251.142
hop:7	rtt:68 ms	ip:81.212.218.41
hop:8	rtt:111 ms	ip:195.175.51.210
hop:9	rtt:126 ms	ip:95.70.143.225
hop:10	rtt:82 ms	ip:95.70.143.226
