hop:1	rtt:28 ms	ip:192.168.0.1
hop:3	rtt:34 ms	ip:172.25.44.1
hop:4	rtt:81 ms	ip:212.156.38.21
hop:5	rtt:102 ms	ip:81.212.216.50
hop:6	rtt:38 ms	ip:212.156.119.172
hop:7	rtt:79 ms	ip:81.212.217.121
hop:8	rtt:177 ms	ip:212.156.101.126
hop:9	rtt:135 ms	ip:62.157.248.1
hop:10	rtt:117 ms	ip:62.154.18.34
hop:11	rtt:224 ms	ip:80.157.202.42
hop:12	rtt:178 ms	ip:151.101.194.167
